bay_id,db_read_time,status,date,hour,min,dow,dayOfWeek
1003,2021-07-30 07:31:23,Unoccupied,2021-07-30,7,31,4,Fri
998,2021-07-30 07:46:23,Unoccupied,2021-07-30,7,46,4,Fri
998,2021-07-30 08:01:23,Present,2021-07-30,8,1,4,Fri
1003,2021-07-30 08:16:23,Present,2021-07-30,8,16,4,Fri
1000,2021-07-30 08:31:23,Present,2021-07-30,8,31,4,Fri
1000,2021-07-30 08:46:23,Unoccupied,2021-07-30,8,46,4,Fri
1002,2021-07-30 09:01:23,Unoccupied,2021-07-30,9,1,4,Fri
1005,2021-07-30 09:16:23,Present,2021-07-30,9,16,4,Fri
1000,2021-07-30 09:31:23,Unoccupied,2021-07-30,9,31,4,Fri
1000,2021-07-30 09:46:23,Unoccupied,2021-07-30,9,46,4,Fri
998,2021-07-30 10:01:23,Unoccupied,2021-07-30,10,1,4,Fri
1003,2021-07-30 10:16:23,Unoccupied,2021-07-30,10,16,4,Fri
1002,2021-07-30 10:31:23,Unoccupied,2021-07-30,10,31,4,Fri
1004,2021-07-30 10:46:23,Unoccupied,2021-07-30,10,46,4,Fri
1003,2021-07-30 11:01:23,Present,2021-07-30,11,1,4,Fri
1003,2021-07-30 11:31:23,Unoccupied,2021-07-30,11,31,4,Fri
999,2021-07-30 11:46:23,Unoccupied,2021-07-30,11,46,4,Fri
1001,2021-07-30 12:01:23,Present,2021-07-30,12,1,4,Fri
1001,2021-07-30 12:16:23,Unoccupied,2021-07-30,12,16,4,Fri
1002,2021-07-30 12:31:23,Unoccupied,2021-07-30,12,31,4,Fri
1003,2021-07-30 12:46:23,Unoccupied,2021-07-30,12,46,4,Fri
1000,2021-07-30 13:01:23,Present,2021-07-30,13,1,4,Fri
999,2021-07-30 13:16:23,Unoccupied,2021-07-30,13,16,4,Fri
1000,2021-07-30 13:31:23,Present,2021-07-30,13,31,4,Fri
1001,2021-07-30 13:46:23,Unoccupied,2021-07-30,13,46,4,Fri
999,2021-07-30 14:01:23,Unoccupied,2021-07-30,14,1,4,Fri
999,2021-07-30 14:16:23,Unoccupied,2021-07-30,14,16,4,Fri
1005,2021-07-30 14:31:23,Present,2021-07-30,14,31,4,Fri
998,2021-07-30 14:46:23,Present,2021-07-30,14,46,4,Fri
1001,2021-07-30 15:01:23,Unoccupied,2021-07-30,15,1,4,Fri
1001,2021-07-30 15:16:23,Unoccupied,2021-07-30,15,16,4,Fri
1002,2021-07-30 15:31:23,Present,2021-07-30,15,31,4,Fri
1003,2021-07-30 15:46:23,Present,2021-07-30,15,46,4,Fri
1005,2021-07-30 16:46:23,Present,2021-07-30,16,46,4,Fri
1000,2021-07-30 17:01:23,Unoccupied,2021-07-30,17,1,4,Fri
998,2021-07-30 17:16:23,Present,2021-07-30,17,16,4,Fri
1000,2021-07-30 17:31:23,Present,2021-07-30,17,31,4,Fri
1004,2021-07-30 17:46:23,Present,2021-07-30,17,46,4,Fri
1004,2021-07-30 18:01:23,Unoccupied,2021-07-30,18,1,4,Fri
1000,2021-07-30 18:16:23,Unoccupied,2021-07-30,18,16,4,Fri
1004,2021-07-30 18:31:23,Present,2021-07-30,18,31,4,Fri
1003,2021-07-30 18:46:23,Present,2021-07-30,18,46,4,Fri
1005,2021-07-30 19:01:23,Unoccupied,2021-07-30,19,1,4,Fri
1004,2021-07-30 19:31:23,Present,2021-07-30,19,31,4,Fri
998,2021-07-30 19:46:23,Present,2021-07-30,19,46,4,Fri
1001,2021-07-30 20:01:23,Present,2021-07-30,20,1,4,Fri
1001,2021-07-30 20:16:23,Unoccupied,2021-07-30,20,16,4,Fri
1002,2021-07-30 20:31:23,Unoccupied,2021-07-30,20,31,4,Fri
1003,2021-07-30 20:46:23,Unoccupied,2021-07-30,20,46,4,Fri
1005,2021-07-30 21:01:23,Present,2021-07-30,21,1,4,Fri
998,2021-07-30 21:16:23,Present,2021-07-30,21,16,4,Fri
1004,2021-07-30 21:31:23,Unoccupied,2021-07-30,21,31,4,Fri
1001,2021-07-30 21:46:23,Unoccupied,2021-07-30,21,46,4,Fri
999,2021-07-30 22:01:23,Present,2021-07-30,22,1,4,Fri
998,2021-07-30 22:16:23,Unoccupied,2021-07-30,22,16,4,Fri
998,2021-07-30 22:31:23,Unoccupied,2021-07-30,22,31,4,Fri
1004,2021-07-30 22:46:23,Unoccupied,2021-07-30,22,46,4,Fri
1000,2021-07-30 23:01:23,Unoccupied,2021-07-30,23,1,4,Fri
1005,2021-07-30 23:16:23,Unoccupied,2021-07-30,23,16,4,Fri
1004,2021-07-30 23:31:23,Present,2021-07-30,23,31,4,Fri
1005,2021-07-30 23:46:23,Present,2021-07-30,23,46,4,Fri
1004,2021-07-31 00:01:23,Unoccupied,2021-07-31,0,1,5,Sat
1005,2021-07-31 00:16:23,Present,2021-07-31,0,16,5,Sat
1005,2021-07-31 00:31:23,Present,2021-07-31,0,31,5,Sat
999,2021-07-31 00:46:23,Unoccupied,2021-07-31,0,46,5,Sat
998,2021-07-31 01:01:23,Present,2021-07-31,1,1,5,Sat
1003,2021-07-31 01:16:23,Present,2021-07-31,1,16,5,Sat
1003,2021-07-31 01:31:23,Unoccupied,2021-07-31,1,31,5,Sat
1004,2021-07-31 01:46:23,Unoccupied,2021-07-31,1,46,5,Sat
999,2021-07-31 02:16:23,Unoccupied,2021-07-31,2,16,5,Sat
1003,2021-07-31 02:31:23,Unoccupied,2021-07-31,2,31,5,Sat
999,2021-07-31 02:46:23,Present,2021-07-31,2,46,5,Sat
1003,2021-07-31 03:01:23,Present,2021-07-31,3,1,5,Sat
999,2021-07-31 03:16:23,Unoccupied,2021-07-31,3,16,5,Sat
1003,2021-07-31 03:31:23,Unoccupied,2021-07-31,3,31,5,Sat
1001,2021-07-31 03:46:23,Present,2021-07-31,3,46,5,Sat
998,2021-07-31 04:01:23,Unoccupied,2021-07-31,4,1,5,Sat
998,2021-07-31 04:16:23,Unoccupied,2021-07-31,4,16,5,Sat
1005,2021-07-31 04:31:23,Present,2021-07-31,4,31,5,Sat
1001,2021-07-31 04:46:23,Present,2021-07-31,4,46,5,Sat
998,2021-07-31 05:16:23,Unoccupied,2021-07-31,5,16,5,Sat
1003,2021-07-31 05:31:23,Unoccupied,2021-07-31,5,31,5,Sat
1000,2021-07-31 05:46:23,Unoccupied,2021-07-31,5,46,5,Sat
998,2021-07-31 06:01:23,Unoccupied,2021-07-31,6,1,5,Sat
999,2021-07-31 06:16:23,Present,2021-07-31,6,16,5,Sat
1001,2021-07-31 06:31:23,Unoccupied,2021-07-31,6,31,5,Sat
1005,2021-07-31 06:46:23,Present,2021-07-31,6,46,5,Sat
999,2021-07-31 07:01:23,Unoccupied,2021-07-31,7,1,5,Sat
1000,2021-07-31 07:16:23,Present,2021-07-31,7,16,5,Sat
998,2021-07-31 07:31:23,Unoccupied,2021-07-31,7,31,5,Sat
1004,2021-07-31 07:46:23,Unoccupied,2021-07-31,7,46,5,Sat
1005,2021-07-31 08:01:23,Present,2021-07-31,8,1,5,Sat
1003,2021-07-31 08:16:23,Present,2021-07-31,8,16,5,Sat
1005,2021-07-31 08:46:23,Unoccupied,2021-07-31,8,46,5,Sat
1004,2021-07-31 09:01:23,Present,2021-07-31,9,1,5,Sat
1002,2021-07-31 09:31:23,Unoccupied,2021-07-31,9,31,5,Sat
1005,2021-07-31 09:46:23,Unoccupied,2021-07-31,9,46,5,Sat
998,2021-07-31 10:01:23,Unoccupied,2021-07-31,10,1,5,Sat
1005,2021-07-31 10:16:23,Present,2021-07-31,10,16,5,Sat
998,2021-07-31 10:31:23,Present,2021-07-31,10,31,5,Sat
1000,2021-07-31 10:46:23,Unoccupied,2021-07-31,10,46,5,Sat
1003,2021-07-31 11:01:23,Present,2021-07-31,11,1,5,Sat
1000,2021-07-31 11:16:23,Unoccupied,2021-07-31,11,16,5,Sat
998,2021-07-31 11:31:23,Present,2021-07-31,11,31,5,Sat
1004,2021-07-31 11:46:23,Present,2021-07-31,11,46,5,Sat
998,2021-07-31 12:01:23,Present,2021-07-31,12,1,5,Sat
1002,2021-07-31 12:16:23,Unoccupied,2021-07-31,12,16,5,Sat
1003,2021-07-31 12:46:23,Unoccupied,2021-07-31,12,46,5,Sat
1003,2021-07-31 13:16:23,Unoccupied,2021-07-31,13,16,5,Sat
998,2021-07-31 13:31:23,Present,2021-07-31,13,31,5,Sat
998,2021-07-31 13:46:23,Present,2021-07-31,13,46,5,Sat
1005,2021-07-31 14:01:23,Unoccupied,2021-07-31,14,1,5,Sat
1003,2021-07-31 14:16:23,Unoccupied,2021-07-31,14,16,5,Sat
1000,2021-07-31 14:31:23,Unoccupied,2021-07-31,14,31,5,Sat
999,2021-07-31 14:46:23,Unoccupied,2021-07-31,14,46,5,Sat
1003,2021-07-31 15:01:23,Unoccupied,2021-07-31,15,1,5,Sat
1003,2021-07-31 15:16:23,Present,2021-07-31,15,16,5,Sat
1004,2021-07-31 15:46:23,Present,2021-07-31,15,46,5,Sat
1003,2021-07-31 16:01:23,Unoccupied,2021-07-31,16,1,5,Sat
1001,2021-07-31 16:16:23,Present,2021-07-31,16,16,5,Sat
1004,2021-07-31 17:01:23,Unoccupied,2021-07-31,17,1,5,Sat
1000,2021-07-31 17:16:23,Present,2021-07-31,17,16,5,Sat
1002,2021-07-31 17:31:23,Unoccupied,2021-07-31,17,31,5,Sat
1003,2021-07-31 17:46:23,Present,2021-07-31,17,46,5,Sat
1000,2021-07-31 18:01:23,Present,2021-07-31,18,1,5,Sat
1003,2021-07-31 18:16:23,Unoccupied,2021-07-31,18,16,5,Sat
1004,2021-07-31 18:46:23,Unoccupied,2021-07-31,18,46,5,Sat
1001,2021-07-31 19:01:23,Unoccupied,2021-07-31,19,1,5,Sat
1001,2021-07-31 19:16:23,Unoccupied,2021-07-31,19,16,5,Sat
999,2021-07-31 19:31:23,Unoccupied,2021-07-31,19,31,5,Sat
998,2021-07-31 19:46:23,Unoccupied,2021-07-31,19,46,5,Sat
1005,2021-07-31 20:01:23,Present,2021-07-31,20,1,5,Sat
1003,2021-07-31 20:16:23,Unoccupied,2021-07-31,20,16,5,Sat
1004,2021-07-31 20:31:23,Unoccupied,2021-07-31,20,31,5,Sat
1000,2021-07-31 20:46:23,Present,2021-07-31,20,46,5,Sat
1002,2021-07-31 21:01:23,Present,2021-07-31,21,1,5,Sat
999,2021-07-31 21:16:23,Unoccupied,2021-07-31,21,16,5,Sat
1002,2021-07-31 21:31:23,Unoccupied,2021-07-31,21,31,5,Sat
1000,2021-07-31 21:46:23,Unoccupied,2021-07-31,21,46,5,Sat
1000,2021-07-31 22:01:23,Present,2021-07-31,22,1,5,Sat
1005,2021-07-31 22:16:23,Present,2021-07-31,22,16,5,Sat
1004,2021-07-31 22:31:23,Present,2021-07-31,22,31,5,Sat
1002,2021-07-31 22:46:23,Unoccupied,2021-07-31,22,46,5,Sat
998,2021-07-31 23:01:23,Unoccupied,2021-07-31,23,1,5,Sat
1000,2021-07-31 23:16:23,Unoccupied,2021-07-31,23,16,5,Sat
1004,2021-07-31 23:46:23,Present,2021-07-31,23,46,5,Sat
1003,2021-08-01 00:01:23,Present,2021-08-01,0,1,6,Sun
1002,2021-08-01 00:16:23,Unoccupied,2021-08-01,0,16,6,Sun
1001,2021-08-01 00:31:23,Present,2021-08-01,0,31,6,Sun
1001,2021-08-01 00:46:23,Present,2021-08-01,0,46,6,Sun
998,2021-08-01 01:01:23,Present,2021-08-01,1,1,6,Sun
1004,2021-08-01 01:16:23,Unoccupied,2021-08-01,1,16,6,Sun
999,2021-08-01 01:46:23,Present,2021-08-01,1,46,6,Sun
1002,2021-08-01 02:01:23,Unoccupied,2021-08-01,2,1,6,Sun
1001,2021-08-01 02:16:23,Present,2021-08-01,2,16,6,Sun
1005,2021-08-01 02:31:23,Present,2021-08-01,2,31,6,Sun
1001,2021-08-01 02:46:23,Unoccupied,2021-08-01,2,46,6,Sun
1000,2021-08-01 03:01:23,Unoccupied,2021-08-01,3,1,6,Sun
1002,2021-08-01 03:31:23,Present,2021-08-01,3,31,6,Sun
1001,2021-08-01 03:46:23,Unoccupied,2021-08-01,3,46,6,Sun
999,2021-08-01 04:01:23,Present,2021-08-01,4,1,6,Sun
1000,2021-08-01 04:16:23,Present,2021-08-01,4,16,6,Sun
1004,2021-08-01 04:31:23,Present,2021-08-01,4,31,6,Sun
998,2021-08-01 04:46:23,Present,2021-08-01,4,46,6,Sun
1004,2021-08-01 05:01:23,Unoccupied,2021-08-01,5,1,6,Sun
1001,2021-08-01 05:16:23,Present,2021-08-01,5,16,6,Sun
998,2021-08-01 05:31:23,Unoccupied,2021-08-01,5,31,6,Sun
1001,2021-08-01 05:46:23,Present,2021-08-01,5,46,6,Sun
1004,2021-08-01 06:01:23,Present,2021-08-01,6,1,6,Sun
1003,2021-08-01 06:16:23,Present,2021-08-01,6,16,6,Sun
1000,2021-08-01 06:31:23,Present,2021-08-01,6,31,6,Sun
999,2021-08-01 06:46:23,Unoccupied,2021-08-01,6,46,6,Sun
1002,2021-08-01 07:16:23,Present,2021-08-01,7,16,6,Sun
998,2021-08-01 07:31:23,Unoccupied,2021-08-01,7,31,6,Sun
998,2021-08-01 07:46:23,Present,2021-08-01,7,46,6,Sun
1002,2021-08-01 08:01:23,Unoccupied,2021-08-01,8,1,6,Sun
1000,2021-08-01 08:16:23,Present,2021-08-01,8,16,6,Sun
1004,2021-08-01 08:31:23,Unoccupied,2021-08-01,8,31,6,Sun
998,2021-08-01 08:46:23,Unoccupied,2021-08-01,8,46,6,Sun
999,2021-08-01 09:01:23,Unoccupied,2021-08-01,9,1,6,Sun
1001,2021-08-01 09:16:23,Present,2021-08-01,9,16,6,Sun
1004,2021-08-01 09:31:23,Present,2021-08-01,9,31,6,Sun
1005,2021-08-01 09:46:23,Unoccupied,2021-08-01,9,46,6,Sun
1002,2021-08-01 10:16:23,Unoccupied,2021-08-01,10,16,6,Sun
1000,2021-08-01 10:31:23,Unoccupied,2021-08-01,10,31,6,Sun
1005,2021-08-01 10:46:23,Present,2021-08-01,10,46,6,Sun
1004,2021-08-01 11:01:23,Present,2021-08-01,11,1,6,Sun
998,2021-08-01 11:16:23,Unoccupied,2021-08-01,11,16,6,Sun
1005,2021-08-01 11:31:23,Unoccupied,2021-08-01,11,31,6,Sun
1004,2021-08-01 11:46:23,Present,2021-08-01,11,46,6,Sun
1001,2021-08-01 12:01:23,Present,2021-08-01,12,1,6,Sun
1000,2021-08-01 12:16:23,Unoccupied,2021-08-01,12,16,6,Sun
1000,2021-08-01 12:46:23,Present,2021-08-01,12,46,6,Sun
1001,2021-08-01 13:01:23,Unoccupied,2021-08-01,13,1,6,Sun
1003,2021-08-01 13:16:23,Unoccupied,2021-08-01,13,16,6,Sun
1004,2021-08-01 13:46:23,Present,2021-08-01,13,46,6,Sun
1005,2021-08-01 14:16:23,Present,2021-08-01,14,16,6,Sun
998,2021-08-01 14:31:23,Present,2021-08-01,14,31,6,Sun
998,2021-08-01 14:46:23,Unoccupied,2021-08-01,14,46,6,Sun
999,2021-08-01 15:01:23,Present,2021-08-01,15,1,6,Sun
998,2021-08-01 15:16:23,Present,2021-08-01,15,16,6,Sun
1000,2021-08-01 15:31:23,Unoccupied,2021-08-01,15,31,6,Sun
1000,2021-08-01 15:46:23,Unoccupied,2021-08-01,15,46,6,Sun
1001,2021-08-01 16:01:23,Present,2021-08-01,16,1,6,Sun
998,2021-08-01 16:16:23,Present,2021-08-01,16,16,6,Sun
1002,2021-08-01 16:31:23,Present,2021-08-01,16,31,6,Sun
1000,2021-08-01 16:46:23,Unoccupied,2021-08-01,16,46,6,Sun
1001,2021-08-01 17:01:23,Present,2021-08-01,17,1,6,Sun
1004,2021-08-01 17:16:23,Unoccupied,2021-08-01,17,16,6,Sun
1001,2021-08-01 17:31:23,Present,2021-08-01,17,31,6,Sun
998,2021-08-01 17:46:23,Present,2021-08-01,17,46,6,Sun
1002,2021-08-01 18:16:23,Present,2021-08-01,18,16,6,Sun
1000,2021-08-01 18:31:23,Present,2021-08-01,18,31,6,Sun
1004,2021-08-01 18:46:23,Present,2021-08-01,18,46,6,Sun
1004,2021-08-01 19:01:23,Unoccupied,2021-08-01,19,1,6,Sun
1003,2021-08-01 19:16:23,Present,2021-08-01,19,16,6,Sun
999,2021-08-01 19:31:23,Unoccupied,2021-08-01,19,31,6,Sun
999,2021-08-01 19:46:23,Present,2021-08-01,19,46,6,Sun
1003,2021-08-01 20:01:23,Unoccupied,2021-08-01,20,1,6,Sun
999,2021-08-01 20:16:23,Unoccupied,2021-08-01,20,16,6,Sun
999,2021-08-01 20:31:23,Unoccupied,2021-08-01,20,31,6,Sun
999,2021-08-01 20:46:23,Present,2021-08-01,20,46,6,Sun
1001,2021-08-01 21:01:23,Present,2021-08-01,21,1,6,Sun
1005,2021-08-01 21:16:23,Present,2021-08-01,21,16,6,Sun
1003,2021-08-01 21:31:23,Present,2021-08-01,21,31,6,Sun
1005,2021-08-01 21:46:23,Unoccupied,2021-08-01,21,46,6,Sun
998,2021-08-01 22:31:23,Present,2021-08-01,22,31,6,Sun
1000,2021-08-01 22:46:23,Present,2021-08-01,22,46,6,Sun
1001,2021-08-01 23:01:23,Unoccupied,2021-08-01,23,1,6,Sun
1002,2021-08-01 23:16:23,Unoccupied,2021-08-01,23,16,6,Sun
1002,2021-08-01 23:31:23,Unoccupied,2021-08-01,23,31,6,Sun
1004,2021-08-01 23:46:23,Present,2021-08-01,23,46,6,Sun
1003,2021-08-02 00:01:23,Unoccupied,2021-08-02,0,1,0,Mon
998,2021-08-02 00:16:23,Unoccupied,2021-08-02,0,16,0,Mon
1000,2021-08-02 00:31:23,Present,2021-08-02,0,31,0,Mon
1003,2021-08-02 00:46:23,Present,2021-08-02,0,46,0,Mon
1001,2021-08-02 01:01:23,Present,2021-08-02,1,1,0,Mon
1000,2021-08-02 01:16:23,Unoccupied,2021-08-02,1,16,0,Mon
1000,2021-08-02 01:31:23,Present,2021-08-02,1,31,0,Mon
1000,2021-08-02 01:46:23,Unoccupied,2021-08-02,1,46,0,Mon
1005,2021-08-02 02:01:23,Unoccupied,2021-08-02,2,1,0,Mon
1000,2021-08-02 02:31:23,Unoccupied,2021-08-02,2,31,0,Mon
1004,2021-08-02 02:46:23,Unoccupied,2021-08-02,2,46,0,Mon
1003,2021-08-02 03:46:23,Unoccupied,2021-08-02,3,46,0,Mon
1005,2021-08-02 04:01:23,Present,2021-08-02,4,1,0,Mon
1002,2021-08-02 04:16:23,Present,2021-08-02,4,16,0,Mon
1003,2021-08-02 04:31:23,Unoccupied,2021-08-02,4,31,0,Mon
1001,2021-08-02 04:46:23,Present,2021-08-02,4,46,0,Mon
998,2021-08-02 05:01:23,Unoccupied,2021-08-02,5,1,0,Mon
1002,2021-08-02 05:16:23,Unoccupied,2021-08-02,5,16,0,Mon
999,2021-08-02 05:31:23,Unoccupied,2021-08-02,5,31,0,Mon
1003,2021-08-02 05:46:23,Unoccupied,2021-08-02,5,46,0,Mon
1002,2021-08-02 06:01:23,Present,2021-08-02,6,1,0,Mon
1001,2021-08-02 06:31:23,Present,2021-08-02,6,31,0,Mon
998,2021-08-02 06:46:23,Present,2021-08-02,6,46,0,Mon
1002,2021-08-02 07:01:23,Present,2021-08-02,7,1,0,Mon
1003,2021-08-02 07:16:23,Present,2021-08-02,7,16,0,Mon
1003,2021-08-02 07:31:23,Present,2021-08-02,7,31,0,Mon
999,2021-08-02 07:46:23,Unoccupied,2021-08-02,7,46,0,Mon
1005,2021-08-02 08:01:23,Present,2021-08-02,8,1,0,Mon
1001,2021-08-02 08:16:23,Present,2021-08-02,8,16,0,Mon
1003,2021-08-02 08:31:23,Present,2021-08-02,8,31,0,Mon
1003,2021-08-02 08:46:23,Unoccupied,2021-08-02,8,46,0,Mon
1004,2021-08-02 09:16:23,Present,2021-08-02,9,16,0,Mon
999,2021-08-02 09:31:23,Unoccupied,2021-08-02,9,31,0,Mon
1004,2021-08-02 09:46:23,Present,2021-08-02,9,46,0,Mon
1005,2021-08-02 10:31:23,Unoccupied,2021-08-02,10,31,0,Mon
999,2021-08-02 10:46:23,Unoccupied,2021-08-02,10,46,0,Mon
998,2021-08-02 11:01:23,Present,2021-08-02,11,1,0,Mon
1000,2021-08-02 11:16:23,Present,2021-08-02,11,16,0,Mon
998,2021-08-02 11:31:23,Present,2021-08-02,11,31,0,Mon
1001,2021-08-02 11:46:23,Unoccupied,2021-08-02,11,46,0,Mon
1000,2021-08-02 12:01:23,Present,2021-08-02,12,1,0,Mon
1001,2021-08-02 12:16:23,Unoccupied,2021-08-02,12,16,0,Mon
1005,2021-08-02 12:31:23,Present,2021-08-02,12,31,0,Mon
999,2021-08-02 12:46:23,Unoccupied,2021-08-02,12,46,0,Mon
999,2021-08-02 13:01:23,Present,2021-08-02,13,1,0,Mon
1003,2021-08-02 13:16:23,Present,2021-08-02,13,16,0,Mon
1004,2021-08-02 13:31:23,Unoccupied,2021-08-02,13,31,0,Mon
1002,2021-08-02 13:46:23,Present,2021-08-02,13,46,0,Mon
999,2021-08-02 14:01:23,Present,2021-08-02,14,1,0,Mon
1001,2021-08-02 14:16:23,Unoccupied,2021-08-02,14,16,0,Mon
1002,2021-08-02 14:31:23,Unoccupied,2021-08-02,14,31,0,Mon
1005,2021-08-02 14:46:23,Unoccupied,2021-08-02,14,46,0,Mon
999,2021-08-02 15:01:23,Present,2021-08-02,15,1,0,Mon
1002,2021-08-02 15:16:23,Unoccupied,2021-08-02,15,16,0,Mon
999,2021-08-02 15:31:23,Unoccupied,2021-08-02,15,31,0,Mon
1004,2021-08-02 15:46:23,Unoccupied,2021-08-02,15,46,0,Mon
998,2021-08-02 16:01:23,Present,2021-08-02,16,1,0,Mon
1004,2021-08-02 16:16:23,Unoccupied,2021-08-02,16,16,0,Mon
1001,2021-08-02 16:31:23,Unoccupied,2021-08-02,16,31,0,Mon
1004,2021-08-02 16:46:23,Unoccupied,2021-08-02,16,46,0,Mon
1003,2021-08-02 17:01:23,Present,2021-08-02,17,1,0,Mon
1001,2021-08-02 17:16:23,Present,2021-08-02,17,16,0,Mon
1004,2021-08-02 17:46:23,Unoccupied,2021-08-02,17,46,0,Mon
1001,2021-08-02 18:01:23,Unoccupied,2021-08-02,18,1,0,Mon
1003,2021-08-02 18:16:23,Unoccupied,2021-08-02,18,16,0,Mon
1001,2021-08-02 18:46:23,Present,2021-08-02,18,46,0,Mon
998,2021-08-02 19:01:23,Present,2021-08-02,19,1,0,Mon
998,2021-08-02 19:16:23,Unoccupied,2021-08-02,19,16,0,Mon
1002,2021-08-02 19:31:23,Present,2021-08-02,19,31,0,Mon
1004,2021-08-02 19:46:23,Unoccupied,2021-08-02,19,46,0,Mon
1002,2021-08-02 20:01:23,Present,2021-08-02,20,1,0,Mon
999,2021-08-02 20:16:23,Unoccupied,2021-08-02,20,16,0,Mon
1004,2021-08-02 20:31:23,Present,2021-08-02,20,31,0,Mon
1001,2021-08-02 21:01:23,Present,2021-08-02,21,1,0,Mon
1003,2021-08-02 21:16:23,Unoccupied,2021-08-02,21,16,0,Mon
1002,2021-08-02 21:31:23,Unoccupied,2021-08-02,21,31,0,Mon
1005,2021-08-02 21:46:23,Present,2021-08-02,21,46,0,Mon
1005,2021-08-02 22:01:23,Unoccupied,2021-08-02,22,1,0,Mon
999,2021-08-02 22:16:23,Unoccupied,2021-08-02,22,16,0,Mon
999,2021-08-02 22:46:23,Present,2021-08-02,22,46,0,Mon
1005,2021-08-02 23:01:23,Unoccupied,2021-08-02,23,1,0,Mon
1005,2021-08-02 23:16:23,Present,2021-08-02,23,16,0,Mon
1003,2021-08-02 23:31:23,Unoccupied,2021-08-02,23,31,0,Mon
1000,2021-08-02 23:46:23,Present,2021-08-02,23,46,0,Mon
998,2021-08-03 00:01:23,Present,2021-08-03,0,1,1,Tue
1002,2021-08-03 00:31:23,Unoccupied,2021-08-03,0,31,1,Tue
1002,2021-08-03 00:46:23,Present,2021-08-03,0,46,1,Tue
1004,2021-08-03 01:01:23,Unoccupied,2021-08-03,1,1,1,Tue
998,2021-08-03 01:16:23,Present,2021-08-03,1,16,1,Tue
1005,2021-08-03 01:31:23,Present,2021-08-03,1,31,1,Tue
1000,2021-08-03 01:46:23,Present,2021-08-03,1,46,1,Tue
998,2021-08-03 02:01:23,Unoccupied,2021-08-03,2,1,1,Tue
1005,2021-08-03 02:31:23,Unoccupied,2021-08-03,2,31,1,Tue
1000,2021-08-03 02:46:23,Unoccupied,2021-08-03,2,46,1,Tue
1001,2021-08-03 03:01:23,Unoccupied,2021-08-03,3,1,1,Tue
998,2021-08-03 03:31:23,Present,2021-08-03,3,31,1,Tue
1001,2021-08-03 03:46:23,Unoccupied,2021-08-03,3,46,1,Tue
1001,2021-08-03 04:01:23,Unoccupied,2021-08-03,4,1,1,Tue
998,2021-08-03 04:16:23,Unoccupied,2021-08-03,4,16,1,Tue
1003,2021-08-03 04:31:23,Present,2021-08-03,4,31,1,Tue
1001,2021-08-03 04:46:23,Present,2021-08-03,4,46,1,Tue
1002,2021-08-03 05:01:23,Unoccupied,2021-08-03,5,1,1,Tue
1005,2021-08-03 05:16:23,Unoccupied,2021-08-03,5,16,1,Tue
1003,2021-08-03 05:31:23,Present,2021-08-03,5,31,1,Tue
1002,2021-08-03 05:46:23,Unoccupied,2021-08-03,5,46,1,Tue
1003,2021-08-03 06:16:23,Unoccupied,2021-08-03,6,16,1,Tue
1005,2021-08-03 06:31:23,Present,2021-08-03,6,31,1,Tue
998,2021-08-03 06:46:23,Unoccupied,2021-08-03,6,46,1,Tue
998,2021-08-03 07:01:23,Present,2021-08-03,7,1,1,Tue
1003,2021-08-03 07:16:23,Present,2021-08-03,7,16,1,Tue
1002,2021-08-03 07:31:23,Unoccupied,2021-08-03,7,31,1,Tue
998,2021-08-03 07:46:23,Present,2021-08-03,7,46,1,Tue
998,2021-08-03 08:01:23,Unoccupied,2021-08-03,8,1,1,Tue
1005,2021-08-03 08:16:23,Unoccupied,2021-08-03,8,16,1,Tue
998,2021-08-03 08:31:23,Present,2021-08-03,8,31,1,Tue
998,2021-08-03 08:46:23,Present,2021-08-03,8,46,1,Tue
1001,2021-08-03 09:01:23,Present,2021-08-03,9,1,1,Tue
1005,2021-08-03 09:16:23,Unoccupied,2021-08-03,9,16,1,Tue
998,2021-08-03 09:31:23,Unoccupied,2021-08-03,9,31,1,Tue
998,2021-08-03 09:46:23,Present,2021-08-03,9,46,1,Tue
1003,2021-08-03 10:01:23,Present,2021-08-03,10,1,1,Tue
998,2021-08-03 10:16:23,Unoccupied,2021-08-03,10,16,1,Tue
998,2021-08-03 10:31:23,Unoccupied,2021-08-03,10,31,1,Tue
1000,2021-08-03 11:01:23,Present,2021-08-03,11,1,1,Tue
1000,2021-08-03 11:16:23,Present,2021-08-03,11,16,1,Tue
999,2021-08-03 11:31:23,Unoccupied,2021-08-03,11,31,1,Tue
1005,2021-08-03 11:46:23,Unoccupied,2021-08-03,11,46,1,Tue
1004,2021-08-03 12:01:23,Present,2021-08-03,12,1,1,Tue
998,2021-08-03 12:16:23,Present,2021-08-03,12,16,1,Tue
999,2021-08-03 12:31:23,Unoccupied,2021-08-03,12,31,1,Tue
1001,2021-08-03 12:46:23,Unoccupied,2021-08-03,12,46,1,Tue
1002,2021-08-03 13:01:23,Unoccupied,2021-08-03,13,1,1,Tue
1000,2021-08-03 13:16:23,Present,2021-08-03,13,16,1,Tue
1004,2021-08-03 13:31:23,Unoccupied,2021-08-03,13,31,1,Tue
1002,2021-08-03 13:46:23,Unoccupied,2021-08-03,13,46,1,Tue
1005,2021-08-03 14:01:23,Unoccupied,2021-08-03,14,1,1,Tue
999,2021-08-03 14:16:23,Unoccupied,2021-08-03,14,16,1,Tue
